Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:40:32,2018-10-01 07:40:33,0.236s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-01 07:40:33,2018-10-01 07:40:33,0.158s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:40:33,2018-10-01 07:40:33,0.222s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:40:33,2018-10-01 07:40:33,0.325s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:40:33,2018-10-01 07:40:34,0.248s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:40:34,2018-10-01 07:40:34,0.191s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:40:34,2018-10-01 07:40:34,0.204s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:40:34,2018-10-01 07:40:34,0.213s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:40:34,2018-10-01 07:40:34,0.201s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:40:34,2018-10-01 07:40:35,1.004s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-01 07:40:35,2018-10-01 07:40:37,1.419s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-01 07:40:37,2018-10-01 07:40:38,0.657s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/SearchAttribute,Chrome 69.0.3497.100,,2018-10-01 07:40:38,2018-10-01 07:40:57,19.556s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-01 07:40:38,2018-10-01 07:40:40,1.950s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-01 07:40:40,2018-10-01 07:40:41,1.118s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-01 07:40:41,2018-10-01 07:40:45,3.961s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-01 07:40:45,2018-10-01 07:40:45,0.185s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-01 07:40:45,2018-10-01 07:40:45,0.165s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:40:45,2018-10-01 07:40:48,3.216s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:40:48,2018-10-01 07:40:49,1.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:40:49,2018-10-01 07:40:49,0.133s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:40:49,2018-10-01 07:40:52,3.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:40:52,2018-10-01 07:40:54,1.726s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-01 07:40:54,2018-10-01 07:40:55,0.388s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:40:55,2018-10-01 07:40:56,1.858s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-01 07:40:56,2018-10-01 07:40:56,0.027s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-01 07:40:56,2018-10-01 07:40:57,0.631s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/EditAttribute,Chrome 69.0.3497.100,,2018-10-01 07:40:57,2018-10-01 07:41:22,24.952s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-01 07:40:57,2018-10-01 07:40:59,1.905s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-01 07:40:59,2018-10-01 07:41:00,1.119s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-01 07:41:00,2018-10-01 07:41:04,4.114s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-01 07:41:04,2018-10-01 07:41:05,0.178s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-01 07:41:05,2018-10-01 07:41:05,0.148s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:05,2018-10-01 07:41:08,3.084s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:41:08,2018-10-01 07:41:09,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:09,2018-10-01 07:41:09,0.148s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:41:09,2018-10-01 07:41:12,3.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:12,2018-10-01 07:41:14,2.173s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-01 07:41:14,2018-10-01 07:41:15,0.335s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:15,2018-10-01 07:41:16,1.380s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-01 07:41:16,2018-10-01 07:41:16,0.061s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:16,2018-10-01 07:41:18,2.208s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:41:18,2018-10-01 07:41:18,0.228s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-01 07:41:18,2018-10-01 07:41:19,0.168s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:41:19,2018-10-01 07:41:19,0.211s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:41:19,2018-10-01 07:41:19,0.258s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:41:19,2018-10-01 07:41:19,0.223s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-01 07:41:19,2018-10-01 07:41:19,0.198s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:20,2018-10-01 07:41:20,0.190s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:41:20,2018-10-01 07:41:21,1.002s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-01 07:41:21,2018-10-01 07:41:22,1.387s,PASSED
,,,,,,
Test Cases/VendorAttributeAddon/DeleteAttribute,Chrome 69.0.3497.100,,2018-10-01 07:41:22,2018-10-01 07:41:54,31.762s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-01 07:41:22,2018-10-01 07:41:25,2.538s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-01 07:41:25,2018-10-01 07:41:26,1.124s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-01 07:41:26,2018-10-01 07:41:30,3.911s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-01 07:41:30,2018-10-01 07:41:30,0.182s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-01 07:41:30,2018-10-01 07:41:30,0.153s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:30,2018-10-01 07:41:33,2.333s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:41:33,2018-10-01 07:41:34,1.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:34,2018-10-01 07:41:34,0.134s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:41:34,2018-10-01 07:41:37,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:37,2018-10-01 07:41:39,2.014s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-01 07:41:39,2018-10-01 07:41:39,0.390s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:39,2018-10-01 07:41:40,1.371s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-01 07:41:40,2018-10-01 07:41:41,0.094s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:41:41,2018-10-01 07:41:42,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:42,2018-10-01 07:41:44,1.993s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:41:44,2018-10-01 07:41:47,3.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:47,2018-10-01 07:41:47,0.160s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-01 07:41:47,2018-10-01 07:41:50,3.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-01 07:41:50,2018-10-01 07:41:50,0.088s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 07:41:50,2018-10-01 07:41:53,3.414s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-01 07:41:53,2018-10-01 07:41:54,0.624s,PASSED
